customer_id,day_of_week,time_of_day,location,weather,payment_method,zone_type,gender,trip_type,avg_trips_per_week,avg_estimated_price,avg_spent_per_week,last_trip_days_ago,tenure_days,churn_prob,churn
CUST00211,Saturday,Night,Bangalore,Clear,Cash,Residential,Male,Taxi,1.76,99.83,207.14,55,40,0.965980171,1
CUST00212,Monday,Afternoon,Chennai,Clear,UPI,Commercial,Female,Auto,5.94,50.19,330.96,22,10,0.17739027,1
CUST00213,Saturday,Evening,Delhi,Clear,Cash,Commercial,Female,Auto,4.66,64.06,282.06,8,156,0.182405606,1
CUST00214,Wednesday,Evening,Pune,Rainy,Card,Residential,Male,Auto,6.93,46.21,309.51,0,371,0.027429627,0
CUST00215,Thursday,Evening,Delhi,Clear,Card,Commercial,Male,Auto,4.73,61.77,310.09,8,509,0.087220631,0
CUST00216,Thursday,Morning,Delhi,Rainy,UPI,Residential,Male,Auto,5.03,34.65,184.51,7,928,0.02631642,0
CUST00217,Tuesday,Night,Ahmedabad,Clear,Card,Commercial,Male,Taxi,3.4,94.52,441.9,15,483,0.306966324,0
CUST00218,Wednesday,Afternoon,Chennai,Cloudy,Cash,Residential,Female,Auto,0.15,62.93,68.85,0,81,0.369279205,1
CUST00219,Monday,Evening,Pune,Cloudy,Cash,Residential,Female,Taxi,7.71,76.05,653.08,13,382,0.064170684,0
CUST00220,Friday,Morning,Hyderabad,Cloudy,UPI,Mixed,Female,Auto,6.62,55.22,354.09,1,137,0.047505151,0
CUST00221,Friday,Morning,Pune,Rainy,Cash,Commercial,Male,Auto,5.53,58.51,226.72,5,38,0.116922219,0
CUST00222,Wednesday,Morning,Kolkata,Cloudy,Card,Commercial,Female,Auto,11.28,38.15,395.52,3,385,0.004062742,0
CUST00223,Monday,Morning,Ahmedabad,Clear,Cash,Residential,Male,Auto,1.6,47.87,62.53,15,216,0.51312848,1
CUST00224,Monday,Afternoon,Delhi,Clear,Cash,Commercial,Male,Auto,7.63,54.23,426.26,7,71,0.045460981,0
CUST00225,Monday,Night,Kolkata,Cloudy,Card,Residential,Male,Taxi,1.24,54.37,99.14,3,154,0.564463224,1
CUST00226,Thursday,Afternoon,Pune,Clear,Card,Commercial,Female,Auto,9.76,54.55,561.85,5,61,0.008459365,0
CUST00227,Wednesday,Afternoon,Delhi,Rainy,Cash,Residential,Male,Auto,1.06,36.4,61.72,1,398,0.226552683,0
CUST00228,Friday,Afternoon,Delhi,Clear,Cash,Commercial,Other,Auto,1.78,42.61,52.05,23,169,0.528899229,0
CUST00229,Wednesday,Afternoon,Chennai,Clear,UPI,Commercial,Other,Taxi,1.25,76.69,111.01,5,153,0.315680817,0
CUST00230,Saturday,Afternoon,Mumbai,Clear,Cash,Commercial,Female,Taxi,5.7,94.38,599.55,2,414,0.029948998,0
CUST00231,Wednesday,Morning,Pune,Clear,Card,Residential,Male,Auto,6.68,47.46,247.93,11,19,0.205121043,0
CUST00232,Friday,Afternoon,Mumbai,Clear,Card,Residential,Male,Auto,3.09,30,35.29,16,303,0.392935401,0
CUST00233,Tuesday,Morning,Bangalore,Foggy,UPI,Residential,Male,Auto,3.97,42.65,108.87,4,1092,0.018018854,0
CUST00234,Friday,Morning,Delhi,Clear,UPI,Commercial,Female,Auto,2.06,35.28,51.87,1,266,0.19724053,0
CUST00235,Thursday,Morning,Hyderabad,Clear,Cash,Commercial,Male,Auto,5.77,30,295.38,8,126,0.162718301,0
CUST00236,Friday,Evening,Pune,Rainy,Cash,Residential,Male,Auto,3.4,54.85,170.41,8,443,0.11227888,0
CUST00237,Wednesday,Evening,Pune,Clear,Cash,Residential,Male,Auto,9.7,37.43,398.09,16,449,0.01969474,0
CUST00238,Monday,Night,Ahmedabad,Cloudy,Cash,Mixed,Female,Auto,5.17,69.64,427.14,5,157,0.102134701,0
CUST00239,Thursday,Morning,Bangalore,Rainy,UPI,Residential,Male,Auto,5.31,46.19,282.62,2,31,0.086486087,0
CUST00240,Saturday,Afternoon,Bangalore,Clear,Cash,Residential,Male,Auto,5.32,65.17,334.52,18,86,0.148048916,0
CUST00241,Friday,Morning,Delhi,Clear,Card,Residential,Female,Taxi,3.36,83.85,316.21,3,630,0.075614976,0
CUST00242,Thursday,Evening,Pune,Rainy,Card,Residential,Female,Auto,9.59,58.92,528.69,15,112,0.090695755,0
CUST00243,Wednesday,Night,Chennai,Clear,Card,Residential,Male,Auto,5.06,63.34,315.61,0,393,0.036345923,0
CUST00244,Saturday,Afternoon,Mumbai,Clear,Card,Residential,Male,Auto,0.24,65.95,-16.45,7,141,0.485420642,1
CUST00245,Wednesday,Evening,Pune,Rainy,Cash,Residential,Male,Auto,9.86,51.17,486.02,13,53,0.040145562,0
CUST00246,Sunday,Evening,Pune,Rainy,UPI,Commercial,Male,Auto,4.78,58.47,288.07,1,23,0.288348919,0
CUST00247,Thursday,Evening,Delhi,Rainy,Cash,Residential,Female,Taxi,0.36,88.21,-8.92,13,143,0.536138978,0
CUST00248,Tuesday,Morning,Hyderabad,Clear,Card,Commercial,Other,Auto,2.01,45.44,80.64,19,281,0.348268826,0
CUST00249,Thursday,Night,Delhi,Clear,Cash,Mixed,Male,Taxi,1.85,131.81,258.62,11,118,0.503623032,1
CUST00250,Monday,Afternoon,Bangalore,Cloudy,Cash,Mixed,Male,Auto,5.34,65.79,373.98,22,1282,0.045504463,0
CUST00251,Thursday,Night,Pune,Foggy,UPI,Commercial,Female,Auto,10.34,30,270.81,3,15,0.009623049,0
CUST00252,Sunday,Afternoon,Delhi,Clear,UPI,Commercial,Female,Auto,2,69.16,95.94,1,781,0.079029316,0
CUST00253,Friday,Morning,Hyderabad,Clear,Card,Residential,Female,Taxi,1.01,93.32,150.25,12,506,0.227163522,0
CUST00254,Monday,Evening,Ahmedabad,Clear,UPI,Commercial,Female,Taxi,5.31,86.28,478.08,3,147,0.057947954,0
CUST00255,Saturday,Morning,Ahmedabad,Clear,UPI,Commercial,Male,Taxi,1.23,78.82,128.68,1,28,0.338507778,0
CUST00256,Friday,Evening,Mumbai,Cloudy,UPI,Residential,Female,Auto,4.48,30,94.94,6,639,0.100814988,0
CUST00257,Tuesday,Evening,Chennai,Clear,Card,Residential,Other,Taxi,1.52,68.01,120.67,0,208,0.388988335,1
CUST00258,Monday,Morning,Ahmedabad,Clear,Card,Commercial,Female,Auto,5.59,75.38,385.67,7,861,0.021443606,0
CUST00259,Friday,Afternoon,Hyderabad,Cloudy,Cash,Residential,Male,Taxi,3.56,96.44,306.89,13,57,0.474348902,0
CUST00260,Wednesday,Night,Kolkata,Clear,Cash,Residential,Male,Auto,1.97,49.21,127.66,7,611,0.25218148,0
CUST00261,Tuesday,Morning,Delhi,Clear,Cash,Commercial,Male,Auto,5.84,32.12,263.92,6,238,0.037876531,0
CUST00262,Wednesday,Afternoon,Bangalore,Clear,UPI,Mixed,Male,Auto,2.11,30,83.54,7,94,0.505435115,0
CUST00263,Monday,Morning,Pune,Clear,Card,Commercial,Female,Auto,3.63,41.05,39.72,4,451,0.164062225,0
CUST00264,Sunday,Afternoon,Mumbai,Clear,Card,Residential,Female,Auto,9.72,44.29,416.47,3,25,0.043001638,0
CUST00265,Friday,Morning,Pune,Clear,Card,Mixed,Female,Auto,3.31,73.21,238.52,3,559,0.09481817,0
CUST00266,Saturday,Evening,Kolkata,Clear,Cash,Commercial,Male,Auto,3.37,70.37,294.77,17,285,0.486186989,0
CUST00267,Sunday,Night,Chennai,Clear,Card,Residential,Male,Auto,6.91,62.72,412.11,9,71,0.030072675,0
CUST00268,Thursday,Afternoon,Chennai,Clear,Card,Commercial,Male,Auto,1.4,50.1,31.73,11,281,0.371843112,0
CUST00269,Sunday,Afternoon,Mumbai,Cloudy,UPI,Commercial,Male,Taxi,2.38,94.79,252.82,19,100,0.272008035,1
CUST00270,Friday,Afternoon,Bangalore,Clear,UPI,Commercial,Female,Auto,12.43,45.2,649.66,10,77,0.005773376,0
CUST00271,Saturday,Night,Pune,Clear,Card,Mixed,Other,Auto,3.3,74.02,281.68,10,174,0.252435386,1
CUST00272,Saturday,Afternoon,Hyderabad,Clear,Card,Residential,Female,Auto,6.86,51.12,402.78,5,299,0.034672432,0
CUST00273,Wednesday,Evening,Chennai,Clear,Cash,Residential,Male,Auto,1.37,36.28,64.61,2,220,0.40947677,0
CUST00274,Saturday,Afternoon,Delhi,Rainy,Cash,Commercial,Male,Taxi,2.31,85.38,286.4,1,19,0.535371994,1
CUST00275,Saturday,Evening,Kolkata,Clear,UPI,Commercial,Male,Auto,2.12,30,72.49,0,147,0.211987579,0
CUST00276,Saturday,Night,Ahmedabad,Cloudy,Card,Mixed,Male,Auto,8.15,69.32,550.12,4,421,0.025206433,0
CUST00277,Monday,Night,Bangalore,Clear,Cash,Commercial,Male,Auto,4.87,44.61,233.68,2,307,0.098032139,0
CUST00278,Wednesday,Evening,Mumbai,Clear,Cash,Residential,Male,Auto,4.99,43.66,184.6,13,115,0.225609509,0
CUST00279,Thursday,Evening,Delhi,Rainy,Card,Residential,Male,Auto,4.79,39.53,137.55,30,335,0.471437107,0
CUST00280,Sunday,Morning,Ahmedabad,Clear,Cash,Residential,Female,Auto,4.16,49.12,166.3,7,115,0.159790354,0
CUST00281,Tuesday,Morning,Hyderabad,Clear,Card,Residential,Male,Auto,0.38,35.83,-67.56,6,213,0.626887187,1
CUST00282,Thursday,Afternoon,Chennai,Rainy,Card,Mixed,Female,Auto,4.28,69.81,317.59,0,125,0.051181034,0
CUST00283,Sunday,Afternoon,Bangalore,Rainy,Card,Residential,Male,Auto,7.88,55.42,472.42,0,27,0.028803008,0
CUST00284,Saturday,Evening,Ahmedabad,Clear,Card,Commercial,Female,Taxi,2.55,86.4,192.42,2,76,0.214798453,0
CUST00285,Thursday,Morning,Chennai,Cloudy,Cash,Residential,Male,Auto,5.13,45.18,178.85,4,130,0.292058859,0
CUST00286,Wednesday,Morning,Chennai,Clear,Card,Residential,Male,Auto,2.89,48.43,135.94,6,575,0.07733666,1
CUST00287,Saturday,Night,Chennai,Clear,Cash,Commercial,Male,Auto,5.45,52.69,430.21,0,84,0.079417548,0
CUST00288,Saturday,Evening,Pune,Rainy,UPI,Commercial,Female,Auto,4.15,30.41,122.63,23,279,0.495694326,1
CUST00289,Wednesday,Evening,Bangalore,Clear,Cash,Mixed,Female,Auto,4.73,48.56,286.89,4,355,0.056896386,1
CUST00290,Wednesday,Evening,Mumbai,Rainy,Cash,Commercial,Male,Auto,5.93,51.01,283.36,2,221,0.054320333,1
CUST00291,Friday,Evening,Delhi,Clear,Card,Residential,Male,Taxi,2.47,71.21,213.78,12,168,0.295230864,1
CUST00292,Saturday,Evening,Chennai,Clear,Card,Commercial,Other,Auto,5.19,34.96,104.54,1,14,0.093293572,0
CUST00293,Friday,Morning,Pune,Clear,Cash,Residential,Female,Auto,4.36,42.06,172.08,1,236,0.199035904,0
CUST00294,Saturday,Morning,Delhi,Clear,Card,Commercial,Female,Auto,1.18,30,-24.54,3,40,0.23519863,1
CUST00295,Wednesday,Night,Bangalore,Clear,Card,Commercial,Female,Taxi,1.44,74.77,119.07,24,143,0.714822113,1
CUST00296,Tuesday,Morning,Hyderabad,Clear,Card,Commercial,Male,Auto,9.04,42.31,377.61,32,31,0.058615509,0
CUST00297,Thursday,Night,Hyderabad,Cloudy,Cash,Mixed,Male,Taxi,2.83,82.81,168.42,3,51,0.346653875,0
CUST00298,Friday,Night,Kolkata,Clear,Card,Commercial,Female,Auto,4.37,42.18,171.11,23,109,0.345956096,0
CUST00299,Tuesday,Night,Hyderabad,Clear,Cash,Residential,Male,Auto,2.87,59.13,124.8,3,57,0.123778124,0
CUST00300,Wednesday,Morning,Kolkata,Clear,Card,Residential,Female,Auto,10.59,52.94,474.85,4,110,0.009546548,0
CUST00301,Sunday,Night,Delhi,Clear,Card,Residential,Male,Auto,6.05,36.61,208.58,9,119,0.05964815,0
CUST00302,Saturday,Evening,Hyderabad,Clear,Cash,Mixed,Other,Auto,4.58,35.99,139.34,25,172,0.503468944,0
CUST00303,Monday,Evening,Pune,Rainy,Cash,Residential,Female,Auto,6.25,49.21,358.35,14,336,0.124834415,0
CUST00304,Monday,Afternoon,Ahmedabad,Rainy,Cash,Residential,Female,Taxi,0.99,64.26,63.51,15,43,0.50397912,1
CUST00305,Sunday,Evening,Delhi,Clear,Cash,Commercial,Female,Auto,0.95,62.03,10.2,0,104,0.439622232,1
CUST00306,Thursday,Night,Pune,Cloudy,Card,Commercial,Female,Taxi,5.85,69.72,358.49,8,23,0.081327538,0
CUST00307,Friday,Night,Mumbai,Rainy,Cash,Commercial,Male,Auto,4.75,66.14,429.55,4,45,0.099660272,0
CUST00308,Thursday,Morning,Bangalore,Clear,Cash,Commercial,Male,Auto,7.59,62.05,460.68,4,94,0.089067276,0
CUST00309,Thursday,Night,Pune,Clear,Card,Residential,Male,Auto,2.06,50.18,104.19,9,88,0.359266853,1
CUST00310,Saturday,Afternoon,Hyderabad,Cloudy,Card,Commercial,Female,Auto,3.24,50.03,96.87,10,83,0.489316767,0
CUST00311,Tuesday,Night,Kolkata,Clear,Card,Commercial,Female,Taxi,4.62,82.65,336.29,13,844,0.119766795,1
CUST00312,Saturday,Afternoon,Chennai,Rainy,Card,Residential,Female,Taxi,3.39,53.89,149.57,4,16,0.20900443,0
CUST00313,Thursday,Afternoon,Chennai,Foggy,Cash,Commercial,Male,Auto,5.33,58.55,382.58,2,457,0.044726972,0
CUST00314,Saturday,Night,Pune,Clear,Cash,Residential,Female,Auto,5.38,61.1,301.25,17,152,0.152253488,0
CUST00315,Monday,Night,Pune,Clear,UPI,Residential,Male,Auto,13.04,40.61,517.8,1,54,0.003413837,0
CUST00316,Saturday,Night,Bangalore,Foggy,Cash,Residential,Female,Auto,3.05,54.87,123.82,14,92,0.467369375,1
CUST00317,Sunday,Morning,Delhi,Rainy,Cash,Residential,Female,Auto,3.5,57.97,153.51,2,1217,0.021849297,0
CUST00318,Monday,Afternoon,Mumbai,Clear,Cash,Commercial,Female,Auto,5.98,30,198.4,1,400,0.045848712,0
CUST00319,Thursday,Night,Pune,Cloudy,Cash,Commercial,Female,Auto,4.43,51.54,301.27,12,10,0.180678131,0
CUST00320,Sunday,Night,Delhi,Foggy,UPI,Mixed,Female,Auto,6.49,47.34,306.01,16,79,0.091167082,1
CUST00321,Friday,Morning,Chennai,Foggy,Cash,Residential,Male,Auto,2.63,80.34,170.4,26,463,0.395818144,0
CUST00322,Tuesday,Morning,Mumbai,Clear,Cash,Residential,Male,Auto,4.12,30,119.62,0,384,0.0851211,0
CUST00323,Friday,Night,Delhi,Cloudy,Cash,Commercial,Male,Auto,2.87,30,83.16,21,597,0.44527042,1
CUST00324,Saturday,Morning,Chennai,Cloudy,Cash,Residential,Male,Auto,3.93,40.64,163.68,0,131,0.119282273,0
CUST00325,Wednesday,Afternoon,Kolkata,Clear,Cash,Residential,Female,Auto,2.75,46.04,79.99,1,191,0.232088349,1
CUST00326,Friday,Afternoon,Pune,Clear,Card,Commercial,Female,Auto,7,53.54,432.86,17,10,0.079919364,0
CUST00327,Tuesday,Morning,Ahmedabad,Clear,Card,Residential,Female,Auto,5.94,32.01,181.3,12,96,0.199470809,1
CUST00328,Thursday,Afternoon,Pune,Clear,UPI,Commercial,Male,Auto,3.92,54.85,239.4,6,323,0.105444446,0
CUST00329,Friday,Night,Pune,Clear,UPI,Residential,Female,Taxi,2.97,69.12,233.81,12,469,0.176408846,0
CUST00330,Wednesday,Afternoon,Hyderabad,Clear,Cash,Residential,Female,Taxi,3.7,72.83,293.35,3,23,0.184096889,0
CUST00331,Saturday,Afternoon,Hyderabad,Clear,Card,Commercial,Female,Auto,5.01,39.17,183.67,16,12,0.218662195,0
CUST00332,Sunday,Evening,Pune,Cloudy,Cash,Commercial,Male,Auto,1.26,51.11,17.01,0,137,0.22094745,0
CUST00333,Saturday,Morning,Bangalore,Cloudy,Card,Commercial,Female,Auto,3.07,71.38,260.11,4,254,0.198050959,0
CUST00334,Sunday,Morning,Chennai,Cloudy,Cash,Residential,Male,Auto,4.17,55.36,172.91,4,571,0.103468833,1
CUST00335,Sunday,Evening,Pune,Clear,Card,Mixed,Male,Auto,5.84,58.41,309.58,17,243,0.074542525,0
CUST00336,Tuesday,Evening,Mumbai,Clear,UPI,Residential,Male,Auto,2.79,48.14,143.95,5,183,0.257006511,0
CUST00337,Monday,Afternoon,Kolkata,Clear,Card,Residential,Female,Taxi,2.49,102.53,202.6,0,78,0.240896145,1
CUST00338,Wednesday,Morning,Pune,Rainy,UPI,Mixed,Female,Auto,7.69,70.13,570.95,26,246,0.08244284,0
CUST00339,Monday,Morning,Chennai,Cloudy,Card,Mixed,Female,Auto,3.89,48.46,190.22,2,547,0.057690932,0
CUST00340,Tuesday,Morning,Chennai,Clear,Cash,Commercial,Female,Taxi,5.52,38.42,258.96,6,168,0.146991448,0
CUST00341,Thursday,Night,Hyderabad,Clear,Cash,Residential,Female,Taxi,1.49,67.31,20.31,2,129,0.608093854,1
CUST00342,Saturday,Night,Mumbai,Clear,Cash,Residential,Female,Auto,8.44,55.79,472.57,13,21,0.096074895,0
CUST00343,Friday,Evening,Chennai,Cloudy,Card,Residential,Male,Auto,6.6,36.56,331.88,7,749,0.026079058,0
CUST00344,Wednesday,Evening,Ahmedabad,Clear,Card,Residential,Male,Taxi,2.02,65.08,142.82,11,323,0.46331308,0
CUST00345,Wednesday,Morning,Ahmedabad,Rainy,Cash,Commercial,Female,Taxi,0.99,73.06,124.3,0,394,0.272250649,1
CUST00346,Thursday,Evening,Ahmedabad,Cloudy,Cash,Residential,Female,Auto,4.04,44.96,88.81,5,92,0.142657637,0
CUST00347,Tuesday,Morning,Bangalore,Cloudy,Cash,Residential,Male,Auto,3.87,55.82,232.28,1,464,0.085613551,0
CUST00348,Saturday,Evening,Pune,Rainy,Cash,Residential,Male,Taxi,2.93,74.79,225.56,18,246,0.229007374,0
CUST00349,Thursday,Afternoon,Ahmedabad,Cloudy,Card,Commercial,Male,Taxi,2.17,99.66,186.36,5,1000,0.047931461,0
CUST00350,Tuesday,Afternoon,Hyderabad,Clear,Card,Commercial,Female,Auto,5.39,84.09,463.68,5,214,0.105208603,0
CUST00351,Thursday,Evening,Chennai,Rainy,Card,Residential,Male,Taxi,0,71.56,-50.55,4,208,0.476465048,1
CUST00352,Sunday,Afternoon,Delhi,Clear,Cash,Residential,Female,Auto,2.8,30,109.26,2,44,0.181534163,1
CUST00353,Thursday,Morning,Kolkata,Clear,Card,Residential,Male,Auto,5.72,49.83,309.04,28,96,0.260099463,1
CUST00354,Friday,Evening,Chennai,Clear,Cash,Mixed,Female,Auto,9.53,57.24,515.27,23,124,0.029556543,0
CUST00355,Wednesday,Night,Kolkata,Cloudy,UPI,Residential,Female,Auto,1.5,40.29,124.42,4,273,0.321960027,1
CUST00356,Thursday,Night,Chennai,Rainy,UPI,Mixed,Male,Auto,3.75,67.8,255.46,33,45,0.58287668,1
CUST00357,Monday,Evening,Delhi,Clear,Card,Commercial,Female,Taxi,2.76,80.79,179.73,10,681,0.120738371,0
CUST00358,Saturday,Morning,Pune,Clear,Cash,Residential,Female,Taxi,1.76,105.61,321.14,11,53,0.482138171,1
CUST00359,Monday,Morning,Pune,Clear,UPI,Commercial,Male,Auto,2.88,61.46,189.18,1,44,0.248507069,1
CUST00360,Sunday,Morning,Chennai,Clear,Cash,Commercial,Female,Auto,5.43,46.9,261,8,100,0.070170461,0
CUST00361,Saturday,Evening,Kolkata,Rainy,Cash,Mixed,Other,Auto,5.53,56.56,321.4,9,82,0.071628617,0
CUST00362,Thursday,Night,Bangalore,Clear,Cash,Residential,Male,Auto,2.7,30,109.55,4,671,0.099289372,0
CUST00363,Monday,Afternoon,Pune,Clear,Cash,Mixed,Male,Auto,3.2,30,107.35,27,254,0.598966821,0
CUST00364,Saturday,Night,Kolkata,Rainy,Card,Commercial,Male,Auto,2.05,36.99,26.74,11,225,0.314344099,1
CUST00365,Saturday,Morning,Hyderabad,Rainy,Card,Residential,Male,Auto,9.44,55.85,512.11,13,750,0.006294929,0
CUST00366,Friday,Evening,Chennai,Cloudy,Card,Commercial,Female,Auto,3.84,39.01,129.82,3,84,0.186609236,1
CUST00367,Tuesday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,2.5,74.64,204.22,18,522,0.300370204,0
CUST00368,Wednesday,Morning,Hyderabad,Clear,Cash,Residential,Male,Auto,3.19,30,113.73,5,134,0.222305367,0
CUST00369,Thursday,Morning,Mumbai,Clear,Card,Residential,Female,Auto,0.48,56.97,78.26,18,553,0.539144499,0
CUST00370,Wednesday,Evening,Delhi,Rainy,Cash,Residential,Male,Taxi,2.28,75.9,162.25,0,404,0.094957777,1
CUST00371,Wednesday,Evening,Bangalore,Rainy,Cash,Residential,Male,Auto,2.71,30,120.5,21,562,0.49488928,0
CUST00372,Wednesday,Morning,Bangalore,Clear,Cash,Commercial,Female,Auto,10.32,30,374.03,4,627,0.003892005,0
CUST00373,Saturday,Evening,Delhi,Cloudy,Cash,Residential,Female,Auto,5.52,74.21,437.2,5,64,0.182146374,0
CUST00374,Tuesday,Afternoon,Chennai,Clear,Card,Commercial,Female,Auto,7.85,30,216.31,21,956,0.008117785,0
CUST00375,Sunday,Night,Ahmedabad,Rainy,Card,Commercial,Female,Taxi,6.25,82.05,587.45,4,56,0.024471085,0
CUST00376,Sunday,Evening,Bangalore,Rainy,Cash,Residential,Male,Auto,5.76,45.67,262.7,2,350,0.043638112,1
CUST00377,Monday,Evening,Chennai,Rainy,Card,Residential,Male,Taxi,1.89,70.06,126.36,11,40,0.596061265,1
CUST00378,Tuesday,Morning,Bangalore,Cloudy,Card,Commercial,Female,Taxi,0.97,72.73,131.65,23,778,0.433412685,1
CUST00379,Friday,Morning,Delhi,Cloudy,Cash,Commercial,Female,Auto,3.89,35.25,108.8,12,809,0.081985402,1
CUST00380,Tuesday,Morning,Ahmedabad,Clear,Cash,Residential,Male,Auto,5.74,74.68,477.68,4,282,0.055508492,0
CUST00381,Monday,Evening,Kolkata,Rainy,Cash,Commercial,Female,Auto,4.44,32.82,52.17,10,389,0.137558737,0
CUST00382,Monday,Evening,Ahmedabad,Cloudy,Card,Commercial,Female,Taxi,3.55,88.5,375.52,3,352,0.226653412,0
CUST00383,Tuesday,Afternoon,Bangalore,Clear,Cash,Residential,Male,Taxi,7.56,78.18,569.59,9,121,0.032863111,0
CUST00384,Wednesday,Night,Mumbai,Clear,Card,Commercial,Female,Taxi,4.62,67.93,264.73,6,67,0.248150301,0
CUST00385,Monday,Morning,Delhi,Clear,Card,Commercial,Male,Taxi,2.81,91.01,312.83,8,168,0.182132969,1
CUST00386,Tuesday,Night,Delhi,Clear,Card,Commercial,Male,Taxi,2.61,89.37,339.35,21,170,0.420820892,0
CUST00387,Wednesday,Night,Chennai,Rainy,Cash,Mixed,Female,Auto,6.07,72.28,363.82,1,131,0.032663173,0
CUST00388,Monday,Afternoon,Bangalore,Clear,UPI,Commercial,Male,Auto,5.82,62.55,342.24,5,121,0.113560345,0
CUST00389,Saturday,Afternoon,Bangalore,Cloudy,Cash,Residential,Other,Taxi,3.9,79.46,342.31,22,68,0.54712899,0
CUST00390,Friday,Afternoon,Chennai,Clear,UPI,Mixed,Male,Auto,4.54,55.11,260.39,12,38,0.211089438,0
CUST00391,Friday,Evening,Kolkata,Clear,Cash,Commercial,Female,Auto,5.46,62.01,354.53,10,142,0.145684835,0
CUST00392,Tuesday,Morning,Mumbai,Clear,UPI,Residential,Female,Auto,8.59,71.86,653.08,8,15,0.031854597,0
CUST00393,Wednesday,Evening,Kolkata,Clear,Cash,Residential,Male,Auto,4.72,59.93,255.1,3,154,0.134347865,0
CUST00394,Monday,Evening,Kolkata,Cloudy,Cash,Commercial,Female,Auto,7.76,52.45,455.57,15,108,0.113719899,0
CUST00395,Sunday,Afternoon,Bangalore,Rainy,Cash,Residential,Female,Taxi,3.41,83.28,337.63,0,228,0.066110928,0
CUST00396,Saturday,Morning,Delhi,Rainy,Card,Commercial,Male,Auto,4.86,46.49,209.95,14,90,0.14172812,0
CUST00397,Sunday,Morning,Delhi,Rainy,Cash,Residential,Female,Taxi,4.34,80.97,382.99,9,16,0.152452099,0
CUST00398,Tuesday,Afternoon,Delhi,Clear,UPI,Residential,Female,Taxi,0.76,69.42,115.2,11,138,0.483931123,0
CUST00399,Saturday,Afternoon,Mumbai,Clear,Cash,Commercial,Female,Auto,2.42,47.87,97.36,1,29,0.295799821,0
CUST00400,Wednesday,Night,Pune,Clear,Cash,Commercial,Female,Taxi,4.69,89.63,431.88,0,205,0.067159641,0
CUST00401,Sunday,Morning,Hyderabad,Clear,Cash,Residential,Male,Taxi,3.08,79.51,300.23,26,492,0.328414547,0
CUST00402,Tuesday,Night,Pune,Clear,Card,Residential,Female,Auto,3.55,30,110.27,50,483,0.740334098,1
CUST00403,Wednesday,Night,Hyderabad,Foggy,Cash,Residential,Male,Auto,3.1,35.52,26.92,22,503,0.367961077,1
CUST00404,Thursday,Morning,Kolkata,Clear,Cash,Mixed,Female,Taxi,3.58,92.18,324.51,13,888,0.05093336,0
CUST00405,Friday,Evening,Chennai,Foggy,Card,Commercial,Female,Auto,3.62,44.02,145.74,20,173,0.17988401,0
CUST00406,Tuesday,Afternoon,Hyderabad,Clear,Cash,Mixed,Male,Auto,2.67,64.25,132.58,20,110,0.403129206,1
CUST00407,Tuesday,Morning,Pune,Clear,Card,Commercial,Male,Auto,2.18,38.27,34.01,7,246,0.432213581,0
CUST00408,Friday,Afternoon,Kolkata,Cloudy,Card,Commercial,Male,Auto,4.83,30,190.85,3,380,0.020102526,0
CUST00409,Friday,Night,Pune,Clear,UPI,Residential,Female,Taxi,7.33,75.4,585.69,11,795,0.024370325,0
CUST00410,Friday,Afternoon,Bangalore,Clear,Cash,Commercial,Female,Auto,8.95,76.53,615.17,5,198,0.01161504,0
CUST00411,Thursday,Night,Bangalore,Cloudy,Card,Residential,Female,Taxi,1.85,103.04,171.9,9,151,0.480713811,1
CUST00412,Tuesday,Night,Pune,Clear,Card,Commercial,Male,Auto,5.52,65.76,357.01,1,23,0.048769034,0
CUST00413,Wednesday,Night,Kolkata,Cloudy,UPI,Mixed,Male,Taxi,3.04,71.9,216.12,8,377,0.057398006,0
CUST00414,Tuesday,Evening,Kolkata,Rainy,Card,Commercial,Female,Taxi,7.01,85.21,571.73,4,232,0.019684439,0
CUST00415,Saturday,Evening,Delhi,Foggy,Cash,Commercial,Male,Auto,5.98,30.61,162.15,0,243,0.046303666,0
CUST00416,Tuesday,Morning,Bangalore,Clear,Card,Commercial,Female,Taxi,3.65,58.36,267.44,5,275,0.160711896,0
CUST00417,Monday,Afternoon,Hyderabad,Clear,UPI,Commercial,Male,Auto,3.8,44.32,156.99,0,100,0.075662365,0
CUST00418,Tuesday,Morning,Bangalore,Rainy,Card,Mixed,Male,Taxi,1.62,61.95,48.81,1,997,0.086968106,0
CUST00419,Wednesday,Afternoon,Ahmedabad,Rainy,UPI,Residential,Male,Auto,3.37,37.36,114.08,9,71,0.293307292,0
CUST00420,Friday,Afternoon,Pune,Clear,Cash,Commercial,Male,Auto,2.21,30,106.81,4,237,0.195852334,0
CUST00421,Wednesday,Evening,Hyderabad,Cloudy,Card,Residential,Female,Auto,5.2,79.33,450.46,16,123,0.179892905,0
CUST00422,Thursday,Afternoon,Ahmedabad,Cloudy,Cash,Residential,Male,Auto,3.46,71.87,263.36,1,948,0.033972845,0
CUST00423,Thursday,Evening,Chennai,Clear,Card,Residential,Female,Auto,6.78,33.68,248.47,7,733,0.026801688,0
CUST00424,Monday,Afternoon,Pune,Clear,Card,Commercial,Female,Auto,3.47,30,59.59,13,459,0.218542111,0
